O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
51-8021.00,Stationary Engineers and Boiler Operators,0.13953488372093023,0.16279069767441862,0.18604651162790697,0.0,0.10465116279069767,0.20930232558139533
51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25
51-8091.00,Chemical Plant and System Operators,0.030303030303030304,0.15151515151515152,0.2727272727272727,0.09090909090909091,0.15151515151515152,0.21212121212121213
51-8092.00,Gas Plant Operators,0.0625,0.09375,0.125,0.0,0.078125,0.15625
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.04878048780487805,0.1951219512195122,0.34146341463414637,0.024390243902439025,0.17073170731707318,0.3170731707317073
51-8099.01,Biofuels Processing Technicians,0.0,0.0945945945945946,0.1891891891891892,0.0,0.08108108108108109,0.16216216216216217
51-9011.00,Chemical Equipment Operators and Tenders,0.08695652173913043,0.15217391304347827,0.21739130434782608,0.043478260869565216,0.06521739130434782,0.08695652173913043
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.11428571428571428,0.14285714285714285,0.17142857142857143,0.0,0.08571428571428572,0.17142857142857143
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.10810810810810811,0.10810810810810811,0.10810810810810811,0.0,0.08108108108108109,0.16216216216216217
51-9022.00,"Grinding and Polishing Workers, Hand",0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.08333333333333333,0.1111111111111111
51-9031.00,"Cutters and Trimmers, Hand",0.0,0.0,0.0,0.0,0.0,0.0
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.045454545454545456,0.06818181818181818,0.09090909090909091,0.0,0.05681818181818182,0.11363636363636365
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.07500000000000001,0.07500000000000001,0.07500000000000001,0.025,0.07500000000000001,0.125
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.16,0.16,0.16,0.0,0.04,0.08
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.2708333333333333,0.41666666666666663,0.5625,0.041666666666666664,0.17708333333333331,0.3125
51-9071.00,Jewelers and Precious Stone and Metal Workers,0.07142857142857142,0.17857142857142855,0.2857142857142857,0.03571428571428571,0.125,0.21428571428571427
51-9071.06,Gem and Diamond Workers,0.0,0.23214285714285712,0.46428571428571425,0.0,0.14285714285714285,0.2857142857142857
51-9081.00,Dental Laboratory Technicians,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333
51-9082.00,Medical Appliance Technicians,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.06896551724137931,0.10344827586206896,0.13793103448275862
51-9083.00,Ophthalmic Laboratory Technicians,0.0,0.09375,0.1875,0.0,0.0625,0.125
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.07500000000000001,0.15000000000000002
51-9123.00,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.021739130434782608,0.043478260869565216,0.06521739130434782,0.0,0.010869565217391304,0.021739130434782608
51-9141.00,Semiconductor Processing Technicians,0.1875,0.234375,0.28125,0.03125,0.0625,0.09375
51-9151.00,Photographic Process Workers and Processing Machine Operators,0.08,0.38,0.68,0.0,0.17,0.34
51-9161.00,Computer Numerically Controlled Tool Operators,0.22,0.25,0.28,0.0,0.18,0.36
51-9162.00,Computer Numerically Controlled Tool Programmers,0.7142857142857142,0.8035714285714285,0.8928571428571428,0.0,0.3571428571428571,0.7142857142857142
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.08,0.08,0.08,0.0,0.04,0.08
51-9194.00,Etchers and Engravers,0.0,0.13636363636363635,0.2727272727272727,0.0,0.030303030303030304,0.06060606060606061
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.0,0.0,0.0,0.017241379310344827,0.034482758620689655
51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.0,0.08695652173913043,0.17391304347826086,0.0,0.043478260869565216,0.08695652173913043
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.09090909090909091,0.11363636363636365,0.13636363636363635,0.0,0.11363636363636365,0.2272727272727273
51-9195.05,"Potters, Manufacturing",0.0,0.08333333333333333,0.16666666666666666,0.0,0.011904761904761904,0.023809523809523808
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842
51-9197.00,Tire Builders,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.0
51-9198.00,Helpers--Production Workers,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.0,0.05555555555555556,0.11111111111111112
53-1041.00,Aircraft Cargo Handling Supervisors,0.1,0.30000000000000004,0.5,0.0,0.0,0.0
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.06666666666666667,0.22222222222222224,0.37777777777777777,0.2,0.35555555555555557,0.5111111111111112
53-1042.01,Recycling Coordinators,0.13793103448275862,0.3793103448275862,0.6206896551724138,0.3103448275862069,0.46551724137931033,0.6206896551724138
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.15384615384615385,0.3717948717948718,0.5897435897435898,0.15384615384615385,0.3076923076923077,0.4615384615384615
53-1044.00,First-Line Supervisors of Passenger Attendants,0.05263157894736842,0.2894736842105263,0.5263157894736842,0.2631578947368421,0.3157894736842105,0.3684210526315789
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.09090909090909091,0.3522727272727273,0.6136363636363636,0.0,0.2272727272727273,0.4545454545454546
53-2012.00,Commercial Pilots,0.11363636363636365,0.23863636363636365,0.36363636363636365,0.0,0.2159090909090909,0.4318181818181818
53-2021.00,Air Traffic Controllers,0.09090909090909091,0.34090909090909094,0.5909090909090909,0.0,0.3068181818181818,0.6136363636363636
53-2022.00,Airfield Operations Specialists,0.0975609756097561,0.36585365853658536,0.6341463414634146,0.0,0.32926829268292684,0.6585365853658537
53-2031.00,Flight Attendants,0.14583333333333331,0.16666666666666666,0.1875,0.041666666666666664,0.14583333333333331,0.25
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091
53-3031.00,Driver/Sales Workers,0.16666666666666666,0.3333333333333333,0.5,0.0,0.1388888888888889,0.2777777777777778
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.19230769230769232,0.27884615384615385,0.3653846153846154,0.038461538461538464,0.17307692307692307,0.3076923076923077
53-3033.00,Light Truck Drivers,0.23076923076923078,0.3653846153846154,0.5,0.0,0.25,0.5
53-3051.00,"Bus Drivers, School",0.29411764705882354,0.3235294117647059,0.3529411764705882,0.0,0.1764705882352941,0.3529411764705882
53-3052.00,"Bus Drivers, Transit and Intercity",0.2222222222222222,0.24074074074074073,0.25925925925925924,0.0,0.16666666666666666,0.3333333333333333
53-3053.00,Shuttle Drivers and Chauffeurs,0.19230769230769232,0.25,0.3076923076923077,0.038461538461538464,0.17307692307692307,0.3076923076923077
53-3054.00,Taxi Drivers,0.25,0.28125,0.3125,0.125,0.25,0.375
53-4011.00,Locomotive Engineers,0.21428571428571427,0.2857142857142857,0.3571428571428571,0.07142857142857142,0.23214285714285712,0.39285714285714285
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.20454545454545456,0.20454545454545456,0.20454545454545456,0.0,0.05681818181818182,0.11363636363636365
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.08333333333333333,0.16666666666666666,0.24999999999999997,0.0,0.041666666666666664,0.08333333333333333
53-4031.00,Railroad Conductors and Yardmasters,0.08333333333333333,0.2777777777777778,0.4722222222222222,0.0,0.20833333333333331,0.41666666666666663
53-4041.00,Subway and Streetcar Operators,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,0.20454545454545456,0.4090909090909091
53-5011.00,Sailors and Marine Oilers,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0,0.010638297872340425,0.02127659574468085
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.19999999999999998,0.2636363636363636,0.32727272727272727,0.07272727272727272,0.20909090909090908,0.34545454545454546
53-5022.00,Motorboat Operators,0.0,0.0,0.0,0.0,0.12903225806451613,0.25806451612903225
53-5031.00,Ship Engineers,0.125,0.171875,0.21875,0.0,0.140625,0.28125
53-6011.00,Bridge and Lock Tenders,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.1607142857142857,0.3214285714285714
53-6021.00,Parking Attendants,0.03571428571428571,0.10714285714285714,0.17857142857142855,0.03571428571428571,0.125,0.21428571428571427
53-6031.00,Automotive and Watercraft Service Attendants,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.06521739130434782,0.13043478260869565
53-6032.00,Aircraft Service Attendants,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
53-6041.00,Traffic Technicians,0.1111111111111111,0.4629629629629629,0.8148148148148148,0.037037037037037035,0.38888888888888884,0.7407407407407407
53-6051.00,Transportation Inspectors,0.2727272727272727,0.4393939393939394,0.6060606060606061,0.06060606060606061,0.3181818181818182,0.5757575757575758
53-6051.01,Aviation Inspectors,0.08,0.34,0.6,0.12,0.26,0.4
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.20833333333333331,0.4583333333333333,0.7083333333333333,0.0,0.125,0.25
53-6061.00,Passenger Attendants,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.0,0.1388888888888889,0.2777777777777778
53-7011.00,Conveyor Operators and Tenders,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.0,0.13793103448275862,0.27586206896551724
53-7021.00,Crane and Tower Operators,0.10526315789473684,0.18421052631578946,0.2631578947368421,0.0,0.02631578947368421,0.05263157894736842
53-7031.00,Dredge Operators,0.0,0.0,0.0,0.0,0.0,0.0
53-7041.00,Hoist and Winch Operators,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047
53-7051.00,Industrial Truck and Tractor Operators,0.0,0.03125,0.0625,0.0,0.03125,0.0625
53-7061.00,Cleaners of Vehicles and Equipment,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.04,0.04,0.04,0.0,0.06,0.12
53-7062.04,Recycling and Reclamation Workers,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608,0.043478260869565216
53-7063.00,Machine Feeders and Offbearers,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
53-7064.00,"Packers and Packagers, Hand",0.1,0.1,0.1,0.0,0.1,0.2
53-7065.00,Stockers and Order Fillers,0.10909090909090909,0.1818181818181818,0.2545454545454545,0.10909090909090909,0.1909090909090909,0.2727272727272727
53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.23076923076923078,0.2692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385
53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.16666666666666666,0.24999999999999997,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333
53-7073.00,Wellhead Pumpers,0.0,0.0,0.0,0.0,0.0,0.0
53-7081.00,Refuse and Recyclable Material Collectors,0.17857142857142855,0.19642857142857142,0.21428571428571427,0.10714285714285714,0.23214285714285712,0.3571428571428571
53-7121.00,"Tank Car, Truck, and Ship Loaders",0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.125,0.25
